season,week,game_id,matchup,market,selection,line,price,model_prob,ev,stake_pct,result,profit,confidence
2019,10,2019_10_ATL_NO,ATL @ NO,TOTAL,under,51.5,1.9091,0.550707,5.14,1,win,0.9091,0.95
2019,10,2019_10_CAR_GB,CAR @ GB,SPREAD,CAR,5.0,2.0,0.525986,5.2,1,lose,-1,0.95
2019,10,2019_10_MIN_DAL,MIN @ DAL,TOTAL,under,48.5,2.0,0.537431,7.49,1,lose,-1,0.95
2019,10,2019_10_SEA_SF,SEA @ SF,SPREAD,SEA,6.5,1.9615,0.538914,5.71,1,win,0.9615,0.95
2019,11,2019_11_DAL_DET,DAL @ DET,SPREAD,DAL,-7.5,2.02,0.530655,7.19,1,win,1.02,0.83
2019,11,2019_11_BUF_MIA,BUF @ MIA,SPREAD,MIA,7.0,1.9901,0.528274,5.13,1,lose,-1,0.95
2019,11,2019_11_BUF_MIA,BUF @ MIA,TOTAL,under,41.5,1.9434,0.545058,5.93,1,lose,-1,0.95
2019,11,2019_11_DEN_MIN,DEN @ MIN,SPREAD,DEN,10.0,1.8403,0.565623,4.09,1,win,0.8403,0.95
2019,11,2019_11_NYJ_WAS,NYJ @ WAS,SPREAD,WAS,-1.0,1.8772,0.545584,2.42,1,lose,-1,0.95
2019,11,2019_11_CIN_OAK,CIN @ OAK,SPREAD,CIN,13.0,1.9259,0.544429,4.85,1,win,0.9259,0.6162
2019,11,2019_11_KC_LAC,KC @ LAC,SPREAD,LAC,5.5,1.9615,0.542874,6.48,1,lose,-1,0.95
2019,12,2019_12_IND_HOU,IND @ HOU,TOTAL,under,46.0,1.9434,0.541953,5.32,1,win,0.9434,0.95
2019,12,2019_12_DEN_BUF,DEN @ BUF,SPREAD,BUF,-3.5,1.9615,0.536954,5.32,1,win,0.9615,0.95
2019,12,2019_12_NYG_CHI,NYG @ CHI,SPREAD,NYG,6.0,1.9091,0.554974,5.95,1,win,0.9091,0.95
2019,12,2019_12_CAR_NO,CAR @ NO,TOTAL,under,46.0,1.8475,0.559973,3.46,1,lose,-1,0.95
2019,13,2019_13_SF_BAL,SF @ BAL,SPREAD,BAL,-5.5,1.9091,0.536814,2.48,1,lose,-1,0.95
2019,13,2019_13_GB_NYG,GB @ NYG,TOTAL,under,43.5,1.9346,0.546902,5.8,1,lose,-1,0.95
2019,13,2019_13_LAC_DEN,LAC @ DEN,SPREAD,DEN,4.5,1.9346,0.548942,6.2,1,win,0.9346000000000001,0.95
2019,13,2019_13_LAC_DEN,LAC @ DEN,TOTAL,over,39.0,1.8547,0.556423,3.2,1,win,0.8547,0.95
2019,14,2019_14_DAL_CHI,DAL @ CHI,SPREAD,DAL,-3.0,1.9174,0.550406,5.53,1,lose,-1,0.95
2019,14,2019_14_BAL_BUF,BAL @ BUF,SPREAD,BUF,6.5,1.9091,0.542734,3.61,1,lose,-1,0.95
2019,14,2019_14_WAS_GB,WAS @ GB,SPREAD,WAS,13.0,1.9434,0.525286,2.08,1,win,0.9434,0.95
2019,14,2019_14_WAS_GB,WAS @ GB,TOTAL,under,42.5,1.9804,0.530543,5.07,1,win,0.9803999999999999,0.95
2019,14,2019_14_DEN_HOU,DEN @ HOU,SPREAD,DEN,8.0,1.9709,0.527178,3.9,1,win,0.9709000000000001,0.95
2019,14,2019_14_DET_MIN,DET @ MIN,TOTAL,under,43.5,1.885,0.55452,4.53,1,win,0.885,0.83
2019,14,2019_14_SF_NO,SF @ NO,SPREAD,SF,1.0,1.9901,0.528914,5.26,1,win,0.9901,0.95
2019,15,2019_15_NYJ_BAL,NYJ @ BAL,SPREAD,BAL,-17.0,1.9524,0.52872,3.23,1,win,0.9523999999999999,0.95
2019,15,2019_15_CHI_GB,CHI @ GB,SPREAD,GB,-4.0,1.8475,0.562404,3.9,1,win,0.8474999999999999,0.95
2019,15,2019_15_CHI_GB,CHI @ GB,TOTAL,under,40.0,1.9174,0.540223,3.58,1,win,0.9174,0.95
2019,15,2019_15_PHI_WAS,PHI @ WAS,SPREAD,WAS,7.0,1.8621,0.561003,4.46,1,lose,-1,0.95
2019,15,2019_15_CLE_ARI,CLE @ ARI,SPREAD,ARI,3.0,1.9709,0.525418,3.55,1,win,0.9709000000000001,0.95
2019,15,2019_15_JAX_OAK,JAX @ OAK,SPREAD,JAX,7.0,1.8772,0.544053,2.13,1,win,0.8772,0.6162
2019,15,2019_15_ATL_SF,ATL @ SF,SPREAD,ATL,10.5,1.8547,0.563752,4.56,1,win,0.8547,0.95
2019,15,2019_15_BUF_PIT,BUF @ PIT,SPREAD,BUF,1.0,1.9524,0.5386,5.16,1,win,0.9523999999999999,0.95
2019,15,2019_15_BUF_PIT,BUF @ PIT,TOTAL,under,37.0,1.9524,0.541612,5.74,1,win,0.9523999999999999,0.95
2019,16,2019_16_LA_SF,LA @ SF,TOTAL,under,45.5,1.9091,0.550707,5.14,1,lose,-1,0.95
2019,16,2019_16_BAL_CLE,BAL @ CLE,SPREAD,CLE,9.5,1.9434,0.546966,6.3,1,lose,-1,0.95
2019,16,2019_16_BAL_CLE,BAL @ CLE,TOTAL,under,48.5,1.9434,0.534663,3.91,1,win,0.9434,0.95
2019,16,2019_16_NYG_WAS,NYG @ WAS,TOTAL,under,42.0,1.885,0.553828,4.4,1,lose,-1,0.95
2019,16,2019_16_OAK_LAC,OAK @ LAC,TOTAL,under,45.0,1.9259,0.547756,5.49,1,win,0.9259,0.6162
2019,16,2019_16_ARI_SEA,ARI @ SEA,SPREAD,ARI,8.0,1.9009,0.552822,5.09,1,win,0.9009,0.95
2019,17,2019_17_NO_CAR,NO @ CAR,TOTAL,under,45.0,1.9259,0.547531,5.45,1,lose,-1,0.95
2019,17,2019_17_GB_DET,GB @ DET,TOTAL,under,44.0,1.9091,0.544047,3.86,1,win,0.9091,0.95
2019,17,2019_17_LAC_KC,LAC @ KC,SPREAD,LAC,10.0,1.9091,0.554654,5.89,1,null,0.0,0.95
2019,17,2019_17_PIT_BAL,PIT @ BAL,TOTAL,over,35.0,1.9615,0.543098,6.53,1,win,0.9615,0.95
2019,17,2019_17_WAS_DAL,WAS @ DAL,SPREAD,DAL,-13.0,1.9524,0.53148,3.77,1,win,0.9523999999999999,0.83
2019,17,2019_17_OAK_DEN,OAK @ DEN,TOTAL,under,41.5,1.9434,0.541458,5.23,1,win,0.9434,0.6162
2019,17,2019_17_PHI_NYG,PHI @ NYG,SPREAD,NYG,4.0,1.9259,0.535669,3.16,1,lose,-1,0.95
2020,2,2020_02_DET_GB,DET @ GB,SPREAD,DET,7.0,1.885,0.558385,5.26,1,lose,-1,0.4551
2020,2,2020_02_MIN_IND,MIN @ IND,SPREAD,MIN,3.5,1.9009,0.542102,3.05,1,lose,-1,0.4551
2020,2,2020_02_SF_NYJ,SF @ NYJ,SPREAD,NYJ,7.0,1.9009,0.539822,2.61,1,lose,-1,0.3351
2020,2,2020_02_JAX_TEN,JAX @ TEN,TOTAL,under,44.5,1.9709,0.538194,6.07,1,lose,-1,0.4551
2020,2,2020_02_BAL_HOU,BAL @ HOU,TOTAL,under,49.5,1.8475,0.559973,3.46,1,win,0.8474999999999999,0.4551
2020,2,2020_02_KC_LAC,KC @ LAC,TOTAL,under,47.0,1.9091,0.550052,5.01,1,win,0.9091,0.4551
2020,2,2020_02_NO_LV,NO @ LV,SPREAD,LV,4.0,1.9346,0.543363,5.12,1,win,0.9346000000000001,0.4551
2020,2,2020_02_NO_LV,NO @ LV,TOTAL,under,47.5,1.9174,0.549448,5.35,1,lose,-1,0.4551
2020,3,2020_03_MIA_JAX,MIA @ JAX,TOTAL,under,49.0,1.9524,0.531037,3.68,1,win,0.9523999999999999,0.4551
2020,3,2020_03_CHI_ATL,CHI @ ATL,TOTAL,under,46.0,1.9804,0.538842,6.71,1,lose,-1,0.4551
2020,3,2020_03_WAS_CLE,WAS @ CLE,SPREAD,WAS,7.5,1.8696,0.553602,3.5,1,lose,-1,0.4551
2020,3,2020_03_TEN_MIN,TEN @ MIN,SPREAD,MIN,3.0,1.9174,0.542486,4.02,1,win,0.9174,0.4551
2020,3,2020_03_TEN_MIN,TEN @ MIN,TOTAL,under,49.5,1.8621,0.557529,3.82,1,lose,-1,0.4551
2020,3,2020_03_HOU_PIT,HOU @ PIT,TOTAL,under,46.5,1.9174,0.549448,5.35,1,lose,-1,0.4551
2020,3,2020_03_NYJ_IND,NYJ @ IND,SPREAD,NYJ,12.5,1.9174,0.553206,6.07,1,lose,-1,0.4551
2020,3,2020_03_DET_ARI,DET @ ARI,SPREAD,ARI,-4.5,1.9524,0.53928,5.29,1,lose,-1,0.4551
2020,4,2020_04_DEN_NYJ,DEN @ NYJ,SPREAD,NYJ,-1.0,1.9259,0.548669,5.67,1,lose,-1,0.3351
2020,4,2020_04_SEA_MIA,SEA @ MIA,SPREAD,MIA,4.5,1.9615,0.538354,5.6,1,lose,-1,0.4551
2020,4,2020_04_IND_CHI,IND @ CHI,SPREAD,CHI,3.5,1.8929,0.550483,4.2,1,lose,-1,0.4551
2020,4,2020_04_IND_CHI,IND @ CHI,TOTAL,under,43.5,1.9091,0.550707,5.14,1,win,0.9091,0.4551
2020,4,2020_04_ATL_GB,ATL @ GB,SPREAD,ATL,5.0,1.9091,0.540094,3.11,1,lose,-1,0.4551
2020,5,2020_05_LV_KC,LV @ KC,SPREAD,LV,11.0,1.8772,0.558984,4.93,1,win,0.8772,0.5551
2020,5,2020_05_LA_WAS,LA @ WAS,SPREAD,WAS,7.0,1.9174,0.548486,5.17,1,lose,-1,0.5551
2020,5,2020_05_MIA_SF,MIA @ SF,SPREAD,MIA,8.5,1.8403,0.563976,3.79,1,win,0.8403,0.5551
2020,5,2020_05_NYG_DAL,NYG @ DAL,SPREAD,NYG,7.5,1.8772,0.559133,4.96,1,win,0.8772,0.61
2020,5,2020_05_MIN_SEA,MIN @ SEA,SPREAD,MIN,6.5,1.9524,0.54524,6.45,1,win,0.9523999999999999,0.5551
2020,5,2020_05_LAC_NO,LAC @ NO,SPREAD,NO,-7.0,1.9615,0.530354,4.03,1,lose,-1,0.4351
2020,6,2020_06_DET_JAX,DET @ JAX,SPREAD,JAX,3.0,1.9524,0.52976,3.43,1,lose,-1,0.7408
2020,6,2020_06_ATL_MIN,ATL @ MIN,SPREAD,ATL,3.5,1.9804,0.525491,4.07,1,win,0.9803999999999999,0.95
2020,6,2020_06_BAL_PHI,BAL @ PHI,SPREAD,PHI,10.5,1.8403,0.560816,3.21,1,win,0.8403,0.8715
2020,6,2020_06_NYJ_MIA,NYJ @ MIA,SPREAD,MIA,-9.5,1.885,0.555953,4.8,1,win,0.885,0.95
2020,6,2020_06_ARI_DAL,ARI @ DAL,SPREAD,DAL,-1.0,1.9434,0.529686,2.94,1,lose,-1,0.95
2020,7,2020_07_CLE_CIN,CLE @ CIN,SPREAD,CIN,4.5,1.8772,0.550373,3.32,1,win,0.8772,0.95
2020,7,2020_07_DAL_WAS,DAL @ WAS,SPREAD,DAL,-1.0,1.9709,0.528018,4.07,1,lose,-1,0.95
2020,7,2020_07_TB_LV,TB @ LV,TOTAL,under,51.5,1.9434,0.533268,3.64,1,lose,-1,0.95
2020,7,2020_07_KC_DEN,KC @ DEN,SPREAD,DEN,7.0,1.885,0.553073,4.25,1,lose,-1,0.95
2020,7,2020_07_SEA_ARI,SEA @ ARI,SPREAD,ARI,3.5,1.9259,0.543029,4.58,1,win,0.9259,0.8715
2020,8,2020_08_NE_BUF,NE @ BUF,SPREAD,BUF,-4.0,1.9524,0.53048,3.57,1,lose,-1,0.95
2020,8,2020_08_TEN_CIN,TEN @ CIN,SPREAD,CIN,7.5,1.8475,0.564644,4.32,1,win,0.8474999999999999,0.87
2020,8,2020_08_MIN_GB,MIN @ GB,SPREAD,MIN,5.5,1.9901,0.533674,6.21,1,win,0.9901,0.87
2020,9,2020_09_SEA_BUF,SEA @ BUF,SPREAD,BUF,3.0,1.9901,0.537114,6.89,1,win,0.9901,0.95
2020,9,2020_09_CAR_KC,CAR @ KC,SPREAD,CAR,10.0,1.9434,0.549406,6.77,1,win,0.9434,0.95
2020,9,2020_09_CHI_TEN,CHI @ TEN,SPREAD,TEN,-6.5,1.9709,0.539298,6.29,1,win,0.9709000000000001,0.83
2020,9,2020_09_NYG_WAS,NYG @ WAS,SPREAD,NYG,3.0,1.9524,0.52604,2.7,1,win,0.9523999999999999,0.95
2020,9,2020_09_NE_NYJ,NE @ NYJ,SPREAD,NYJ,9.5,1.885,0.558385,5.26,1,win,0.885,0.95
2020,10,2020_10_TB_CAR,TB @ CAR,SPREAD,CAR,6.0,1.9804,0.537891,6.52,1,lose,-1,0.95
2020,10,2020_10_WAS_DET,WAS @ DET,SPREAD,DET,-2.5,1.9091,0.554974,5.95,1,win,0.9091,0.83
2020,11,2020_11_ARI_SEA,ARI @ SEA,SPREAD,ARI,3.0,1.9524,0.53908,5.25,1,lose,-1,0.95
2020,11,2020_11_TEN_BAL,TEN @ BAL,SPREAD,BAL,-6.0,1.9346,0.534942,3.49,1,lose,-1,0.95
2020,11,2020_11_PIT_JAX,PIT @ JAX,SPREAD,JAX,11.0,1.9346,0.529662,2.47,1,lose,-1,0.95
2020,11,2020_11_MIA_DEN,MIA @ DEN,SPREAD,MIA,-4.0,1.9524,0.52784,3.06,1,lose,-1,0.95
2020,11,2020_11_NYJ_LAC,NYJ @ LAC,SPREAD,LAC,-10.0,1.9901,0.536654,6.8,1,lose,-1,0.95
2020,11,2020_11_DAL_MIN,DAL @ MIN,SPREAD,DAL,7.0,1.9091,0.553734,5.71,1,win,0.9091,0.95
2020,12,2020_12_NYG_CIN,NYG @ CIN,SPREAD,CIN,6.5,1.9346,0.550782,6.55,1,win,0.9346000000000001,0.95
2020,12,2020_12_NYG_CIN,NYG @ CIN,TOTAL,under,45.0,1.9174,0.549448,5.35,1,win,0.9174,0.95
2020,12,2020_12_ARI_NE,ARI @ NE,SPREAD,ARI,-1.0,1.9346,0.532622,3.04,1,lose,-1,0.95
2020,12,2020_12_NO_DEN,NO @ DEN,TOTAL,over,36.5,1.9804,0.538167,6.58,1,lose,-1,0.95
2020,13,2020_13_DET_CHI,DET @ CHI,SPREAD,CHI,-3.0,1.9091,0.534854,2.11,1,lose,-1,0.95
2020,13,2020_13_IND_HOU,IND @ HOU,SPREAD,HOU,3.5,1.8929,0.557008,5.44,1,lose,-1,0.95
2020,13,2020_13_IND_HOU,IND @ HOU,TOTAL,under,50.0,1.9524,0.544357,6.28,1,win,0.9523999999999999,0.95
2020,13,2020_13_NE_LAC,NE @ LAC,SPREAD,LAC,-2.5,1.9804,0.531028,5.16,1,lose,-1,0.95
2020,13,2020_13_DEN_KC,DEN @ KC,SPREAD,DEN,13.0,1.8333,0.566913,3.93,1,win,0.8332999999999999,0.95
2020,13,2020_13_DAL_BAL,DAL @ BAL,SPREAD,DAL,8.5,1.9709,0.532272,4.91,1,lose,-1,0.95
2020,14,2020_14_NE_LA,NE @ LA,TOTAL,under,43.5,1.9804,0.539948,6.93,1,win,0.9803999999999999,0.95
2020,14,2020_14_DEN_CAR,DEN @ CAR,SPREAD,CAR,-4.0,1.9174,0.537486,3.06,1,lose,-1,0.95
2020,14,2020_14_TEN_JAX,TEN @ JAX,SPREAD,JAX,7.5,1.9615,0.537594,5.45,1,lose,-1,0.95
2020,14,2020_14_MIN_TB,MIN @ TB,SPREAD,TB,-7.0,1.9615,0.541754,6.27,1,win,0.9615,0.95
2020,14,2020_14_NO_PHI,NO @ PHI,SPREAD,PHI,7.5,1.9434,0.531526,3.3,1,win,0.9434,0.95
2020,14,2020_14_PIT_BUF,PIT @ BUF,TOTAL,under,48.5,1.9434,0.533853,3.75,1,win,0.9434,0.95
2020,15,2020_15_JAX_BAL,JAX @ BAL,SPREAD,JAX,13.0,1.8475,0.565044,4.39,1,lose,-1,0.95
2020,15,2020_15_HOU_IND,HOU @ IND,SPREAD,HOU,7.5,1.9259,0.533349,2.72,1,win,0.9259,0.95
2020,15,2020_15_DET_TEN,DET @ TEN,SPREAD,TEN,-9.5,2.02,0.526735,6.4,1,win,1.02,0.95
2020,16,2020_16_CIN_HOU,CIN @ HOU,SPREAD,CIN,7.5,1.885,0.556465,4.89,1,win,0.885,0.95
2020,16,2020_16_CIN_HOU,CIN @ HOU,TOTAL,under,46.0,1.9524,0.544357,6.28,1,lose,-1,0.95
2020,16,2020_16_CLE_NYJ,CLE @ NYJ,TOTAL,under,45.0,1.9524,0.543592,6.13,1,win,0.9523999999999999,0.95
2020,16,2020_16_IND_PIT,IND @ PIT,TOTAL,under,43.0,1.9524,0.538102,5.06,1,lose,-1,0.95
2020,16,2020_16_CAR_WAS,CAR @ WAS,SPREAD,WAS,1.0,1.9524,0.54632,6.66,1,lose,-1,0.95
2020,16,2020_16_TEN_GB,TEN @ GB,TOTAL,under,52.5,1.9615,0.534053,4.75,1,lose,-1,0.95
2020,17,2020_17_PIT_CLE,PIT @ CLE,SPREAD,PIT,10.5,1.9009,0.555631,5.62,1,win,0.9009,0.83
2020,17,2020_17_NYJ_NE,NYJ @ NE,SPREAD,NYJ,3.0,1.9901,0.531654,5.8,1,lose,-1,0.95
2020,17,2020_17_GB_CHI,GB @ CHI,TOTAL,under,48.5,1.8929,0.552569,4.6,1,lose,-1,0.95
2020,17,2020_17_TEN_HOU,TEN @ HOU,SPREAD,HOU,7.0,1.9009,0.556382,5.76,1,win,0.9009,0.95
2020,17,2020_17_WAS_PHI,WAS @ PHI,SPREAD,PHI,6.5,1.9901,0.537794,7.03,1,win,0.9901,0.95
2021,2,2021_02_NO_CAR,NO @ CAR,TOTAL,under,45.0,1.9434,0.545643,6.04,1,win,0.9434,0.4551
2021,2,2021_02_CIN_CHI,CIN @ CHI,SPREAD,CIN,2.0,1.9524,0.53344,4.15,1,lose,-1,0.4551
2021,2,2021_02_LA_IND,LA @ IND,TOTAL,under,48.0,1.8696,0.556321,4.01,1,lose,-1,0.4551
2021,2,2021_02_BUF_MIA,BUF @ MIA,SPREAD,MIA,3.5,1.885,0.551513,3.96,1,lose,-1,0.4551
2021,2,2021_02_DAL_LAC,DAL @ LAC,SPREAD,DAL,3.0,1.9174,0.533446,2.28,1,win,0.9174,0.4551
2021,3,2021_03_CAR_HOU,CAR @ HOU,SPREAD,CAR,-8.0,1.8696,0.557322,4.2,1,win,0.8695999999999999,0.4551
2021,3,2021_03_LAC_KC,LAC @ KC,SPREAD,LAC,6.5,2.0,0.535626,7.13,1,win,1.0,0.4551
2021,3,2021_03_NYJ_DEN,NYJ @ DEN,SPREAD,NYJ,10.5,1.9174,0.550486,5.55,1,lose,-1,0.4551
2021,3,2021_03_MIA_LV,MIA @ LV,SPREAD,LV,-4.0,1.9709,0.534818,5.41,1,lose,-1,0.3351
2021,4,2021_04_DET_CHI,DET @ CHI,SPREAD,DET,3.0,1.9174,0.546926,4.87,1,lose,-1,0.4551
2021,4,2021_04_CAR_DAL,CAR @ DAL,SPREAD,CAR,4.5,1.9434,0.543446,5.61,1,lose,-1,0.4551
2021,4,2021_04_CLE_MIN,CLE @ MIN,SPREAD,MIN,1.0,1.885,0.558225,5.23,1,lose,-1,0.4551
2021,4,2021_04_KC_PHI,KC @ PHI,TOTAL,under,53.5,1.9524,0.544357,6.28,1,lose,-1,0.4551
2021,4,2021_04_LV_LAC,LV @ LAC,SPREAD,LV,3.0,1.9901,0.530314,5.54,1,lose,-1,0.4551
2021,5,2021_05_PHI_CAR,PHI @ CAR,SPREAD,CAR,-2.5,1.8772,0.544784,2.27,1,lose,-1,0.5551
2021,5,2021_05_PHI_CAR,PHI @ CAR,TOTAL,under,46.0,1.9434,0.530433,3.08,1,win,0.9434,0.5551
2021,5,2021_05_CHI_LV,CHI @ LV,SPREAD,LV,-5.5,1.9259,0.552189,6.35,1,lose,-1,0.5551
2021,5,2021_05_SF_ARI,SF @ ARI,SPREAD,ARI,-6.0,2.0,0.531826,6.37,1,win,1.0,0.4351
2021,6,2021_06_GB_CHI,GB @ CHI,SPREAD,CHI,5.5,1.9615,0.532594,4.47,1,lose,-1,0.793
2021,6,2021_06_LV_DEN,LV @ DEN,SPREAD,LV,5.0,1.9009,0.540462,2.74,1,win,0.9009,0.95
2021,6,2021_06_SEA_PIT,SEA @ PIT,SPREAD,PIT,-5.5,1.9434,0.547726,6.45,1,lose,-1,0.7515
2021,7,2021_07_DEN_CLE,DEN @ CLE,SPREAD,DEN,2.0,1.9346,0.542302,4.91,1,lose,-1,0.75
2021,7,2021_07_CIN_BAL,CIN @ BAL,TOTAL,under,45.5,1.9804,0.532182,5.39,1,lose,-1,0.95
2021,7,2021_07_CHI_TB,CHI @ TB,SPREAD,CHI,12.5,1.8772,0.558853,4.91,1,lose,-1,0.95
2021,7,2021_07_IND_SF,IND @ SF,SPREAD,IND,3.5,1.8547,0.563752,4.56,1,win,0.8547,0.95
2021,8,2021_08_GB_ARI,GB @ ARI,SPREAD,GB,6.5,1.9615,0.531954,4.34,1,win,0.9615,0.95
2021,8,2021_08_LA_HOU,LA @ HOU,SPREAD,HOU,17.0,1.8475,0.563244,4.06,1,win,0.8474999999999999,0.83
2021,8,2021_08_TEN_IND,TEN @ IND,SPREAD,IND,-3.0,1.9259,0.533509,2.75,1,lose,-1,0.95
2021,8,2021_08_CIN_NYJ,CIN @ NYJ,SPREAD,CIN,-11.5,1.9524,0.52828,3.14,1,lose,-1,0.95
2021,8,2021_08_WAS_DEN,WAS @ DEN,TOTAL,under,45.0,1.8621,0.557529,3.82,1,win,0.8621000000000001,0.95
2021,9,2021_09_NYJ_IND,NYJ @ IND,SPREAD,IND,-10.5,1.9804,0.526611,4.29,1,win,0.9803999999999999,0.83
2021,9,2021_09_DEN_DAL,DEN @ DAL,SPREAD,DEN,10.5,1.9346,0.530022,2.54,1,win,0.9346000000000001,0.95
2021,10,2021_10_TB_WAS,TB @ WAS,SPREAD,WAS,10.0,1.8547,0.561392,4.12,1,win,0.8547,0.95
2021,11,2021_11_IND_BUF,IND @ BUF,TOTAL,under,49.5,1.9009,0.551365,4.81,1,lose,-1,0.95
2021,11,2021_11_HOU_TEN,HOU @ TEN,SPREAD,HOU,10.5,1.9091,0.541134,3.31,1,win,0.9091,0.83
2021,11,2021_11_CIN_LV,CIN @ LV,SPREAD,CIN,-1.0,1.8696,0.552816,3.35,1,win,0.8695999999999999,0.95
2021,12,2021_12_LV_DAL,LV @ DAL,SPREAD,DAL,-7.0,1.9524,0.526019,2.7,1,lose,-1,0.95
2021,12,2021_12_BUF_NO,BUF @ NO,TOTAL,under,45.0,1.9091,0.550707,5.14,1,win,0.9091,0.95
2021,12,2021_12_TB_IND,TB @ IND,SPREAD,IND,3.0,1.8929,0.547808,3.69,1,lose,-1,0.95
2021,12,2021_12_MIN_SF,MIN @ SF,SPREAD,MIN,3.5,1.9259,0.542629,4.5,1,lose,-1,0.95
2021,13,2021_13_ARI_CHI,ARI @ CHI,SPREAD,ARI,-7.5,1.8621,0.561668,4.59,1,win,0.8621000000000001,0.95
2021,13,2021_13_MIN_DET,MIN @ DET,SPREAD,DET,7.0,1.9346,0.537555,4.0,1,win,0.9346000000000001,0.95
2021,13,2021_13_IND_HOU,IND @ HOU,SPREAD,IND,-10.0,1.9524,0.531579,3.79,1,win,0.9523999999999999,0.83
2021,13,2021_13_PHI_NYJ,PHI @ NYJ,SPREAD,NYJ,5.0,1.885,0.558385,5.26,1,lose,-1,0.95
2021,13,2021_13_SF_SEA,SF @ SEA,SPREAD,SEA,3.0,1.8333,0.563513,3.31,1,win,0.8332999999999999,0.95
2021,13,2021_13_DEN_KC,DEN @ KC,SPREAD,DEN,8.5,1.9434,0.532821,3.55,1,lose,-1,0.87
2021,14,2021_14_SEA_HOU,SEA @ HOU,SPREAD,HOU,10.0,1.8621,0.551908,2.77,1,lose,-1,0.95
2021,14,2021_14_LV_KC,LV @ KC,SPREAD,LV,10.0,1.9259,0.542128,4.41,1,lose,-1,0.95
2021,14,2021_14_JAX_TEN,JAX @ TEN,SPREAD,JAX,8.5,1.9259,0.545128,4.99,1,lose,-1,0.95
2021,14,2021_14_LA_ARI,LA @ ARI,TOTAL,under,51.0,1.9434,0.544968,5.91,1,lose,-1,0.95
2021,15,2021_15_KC_LAC,KC @ LAC,TOTAL,under,54.0,1.885,0.553828,4.4,1,lose,-1,0.95
2021,15,2021_15_NYJ_MIA,NYJ @ MIA,TOTAL,over,42.0,1.9346,0.535022,3.51,1,win,0.9346000000000001,0.95
2021,15,2021_15_NO_TB,NO @ TB,SPREAD,NO,11.5,1.9901,0.529774,5.43,1,win,0.9901,0.95
2021,16,2021_16_SF_TEN,SF @ TEN,SPREAD,TEN,3.5,1.8333,0.566913,3.93,1,win,0.8332999999999999,0.95
2021,16,2021_16_IND_ARI,IND @ ARI,TOTAL,under,48.0,1.9434,0.545643,6.04,1,win,0.9434,0.95
2021,16,2021_16_DET_ATL,DET @ ATL,SPREAD,DET,7.5,1.9434,0.535021,3.98,1,win,0.9434,0.95
2021,16,2021_16_TB_CAR,TB @ CAR,TOTAL,under,44.5,1.885,0.553828,4.4,1,win,0.885,0.95
2021,16,2021_16_LA_MIN,LA @ MIN,SPREAD,MIN,3.5,1.9259,0.551448,6.2,1,lose,-1,0.95
2021,16,2021_16_BUF_NE,BUF @ NE,TOTAL,under,43.5,1.9524,0.544357,6.28,1,lose,-1,0.95
2021,17,2021_17_ATL_BUF,ATL @ BUF,TOTAL,under,46.5,1.9709,0.541839,6.79,1,win,0.9709000000000001,0.95
2021,17,2021_17_NYG_CHI,NYG @ CHI,SPREAD,NYG,7.0,1.8696,0.559682,4.64,1,lose,-1,0.95
2021,17,2021_17_KC_CIN,KC @ CIN,SPREAD,CIN,3.5,1.9259,0.534128,2.87,1,win,0.9259,0.95
2021,17,2021_17_JAX_NE,JAX @ NE,TOTAL,under,42.0,1.9259,0.543481,4.67,1,lose,-1,0.95
2021,17,2021_17_HOU_SF,HOU @ SF,SPREAD,HOU,14.0,1.885,0.556871,4.97,1,lose,-1,0.83
2021,17,2021_17_MIN_GB,MIN @ GB,TOTAL,over,42.0,1.9009,0.551995,4.93,1,win,0.9009,0.95
2021,17,2021_17_CLE_PIT,CLE @ PIT,TOTAL,under,43.5,1.9009,0.551995,4.93,1,win,0.9009,0.95
2021,18,2021_18_DAL_PHI,DAL @ PHI,TOTAL,under,46.0,1.9091,0.545,4.05,1,lose,-1,0.95
2022,2,2022_02_LAC_KC,LAC @ KC,TOTAL,under,52.5,1.9901,0.53869,7.2,1,win,0.9901,0.4551
2022,2,2022_02_TB_NO,TB @ NO,SPREAD,NO,2.5,1.9804,0.530668,5.09,1,lose,-1,0.4551
2022,2,2022_02_CHI_GB,CHI @ GB,TOTAL,under,42.0,1.9615,0.542488,6.41,1,win,0.9615,0.4551
2022,3,2022_03_PIT_CLE,PIT @ CLE,SPREAD,PIT,4.5,1.9009,0.541702,2.97,1,lose,-1,0.4551
2022,3,2022_03_BUF_MIA,BUF @ MIA,SPREAD,MIA,4.0,1.9434,0.541166,5.17,1,win,0.9434,0.4551
2022,3,2022_03_PHI_WAS,PHI @ WAS,SPREAD,WAS,6.0,1.8929,0.557763,5.58,1,lose,-1,0.4551
2022,3,2022_03_PHI_WAS,PHI @ WAS,TOTAL,over,47.0,1.9009,0.55131,4.8,1,lose,-1,0.4551
2022,3,2022_03_LA_ARI,LA @ ARI,SPREAD,ARI,3.5,1.8696,0.554602,3.69,1,lose,-1,0.4551
2022,3,2022_03_DAL_NYG,DAL @ NYG,SPREAD,NYG,-1.0,1.885,0.553073,4.25,1,lose,-1,0.3351
2022,4,2022_04_JAX_PHI,JAX @ PHI,TOTAL,over,44.0,1.9009,0.54881,4.32,1,win,0.9009,0.4551
